State,County,ZIP,ZIP Score,Pending Ratio,Active Listing Count,Pending Listing Count,Estimated Population,Estimated Lead Volume,Median Listing Price,Median Days on Market,Price Decrease Count,Recommended Home Value Range,Last Used Date,Eligible Based on Cooldown,Manual Review Flag
FL,Fort Mc Coy Zip Market,32134,40.3,0.275,40,11.0,40.0,40.0,224950.0,75.0,12.0,$130k-$254k,,True,
FL,Frostproof Zip Market,33843,40.28,0.30434782608695654,46,14.0,46.0,46.0,312450.0,96.0,8.0,$167k-$353k,,True,
FL,Arcadia Zip Market,34269,40.14,0.2,70,14.0,70.0,70.0,448500.0,98.0,8.0,$240k-$507k,,True,
FL,Gulf Breeze Zip Market,32561,40.12,0.2361111111111111,144,34.0,144.0,144.0,825000.0,74.0,32.0,$441k-$550k,,True,
FL,West Palm Beach Zip Market,33403,40.05,0.23404255319148937,94,22.0,94.0,94.0,687000.0,72.0,28.0,$368k-$550k,,True,
FL,Miami Zip Market,33145,39.88,0.22302158273381295,139,31.0,139.0,139.0,832000.0,73.0,36.0,$445k-$550k,,True,
FL,Homestead Zip Market,33030,39.57,0.21379310344827587,145,31.0,145.0,145.0,744495.0,73.0,32.0,$398k-$550k,,True,
FL,Montverde Zip Market,34756,39.41,0.38372093023255816,86,33.0,86.0,86.0,1417000.0,111.0,28.0,$758k-$550k,,True,
FL,Miami Zip Market,33129,39.4,0.1388888888888889,180,25.0,180.0,180.0,1182000.0,74.0,28.0,$632k-$550k,,True,
FL,Fort Lauderdale Zip Market,33330,39.05,0.40625,64,26.0,64.0,64.0,2249000.0,72.0,20.0,"$1,203k-$550k",,True,
FL,Fort Lauderdale Zip Market,33306,38.99,0.4166666666666667,48,20.0,48.0,48.0,837000.0,51.0,12.0,$448k-$550k,,True,
FL,Quincy Zip Market,32351,38.75,0.1509433962264151,53,8.0,53.0,53.0,274850.0,82.0,16.0,$147k-$311k,,True,
FL,Chiefland Zip Market,32626,38.64,0.2222222222222222,36,8.0,36.0,36.0,375000.0,59.0,8.0,$201k-$424k,,True,
FL,Fort Meade Zip Market,33841,38.63,0.2903225806451613,31,9.0,31.0,31.0,250000.0,73.0,12.0,$134k-$282k,,True,
FL,Bradenton Zip Market,34201,38.54,0.34375,64,22.0,64.0,64.0,675000.0,82.0,16.0,$361k-$550k,,True,
FL,Bristol Zip Market,32321,38.22,0.5454545454545454,11,6.0,11.0,11.0,249900.0,87.0,4.0,$134k-$282k,,True,
FL,Perry Zip Market,32348,38.17,0.2,40,8.0,40.0,40.0,279000.0,64.0,8.0,$149k-$315k,,True,
FL,Molino Zip Market,32577,38.1,0.47058823529411764,17,8.0,17.0,17.0,415000.0,94.0,4.0,$222k-$469k,,True,
FL,Jacksonville Zip Market,32202,38.03,0.3333333333333333,18,6.0,18.0,18.0,299000.0,62.0,12.0,$160k-$338k,,True,
FL,Paisley Zip Market,32767,37.98,0.6,10,6.0,10.0,10.0,269000.0,89.0,0.0,$144k-$304k,,True,
FL,Melbourne Beach Zip Market,32951,37.89,0.2595419847328244,131,34.0,131.0,131.0,744500.0,106.0,32.0,$398k-$550k,,True,
FL,Cedar Key Zip Market,32625,37.85,0.15151515151515152,66,10.0,66.0,66.0,445000.0,106.0,8.0,$238k-$503k,,True,
FL,Babson Park Zip Market,33827,37.65,0.2857142857142857,21,6.0,21.0,21.0,382450.0,36.0,0.0,$205k-$432k,,True,
FL,Osprey Zip Market,34229,37.19,0.2892561983471074,121,35.0,121.0,121.0,770000.0,103.0,20.0,$412k-$550k,,True,
FL,Saint James City Zip Market,33956,37.16,0.14432989690721648,97,14.0,97.0,97.0,599900.0,120.0,16.0,$321k-$550k,,True,
FL,Osteen Zip Market,32764,37.05,0.3333333333333333,21,7.0,21.0,21.0,490250.0,64.0,12.0,$262k-$550k,,True,
FL,Orlando Zip Market,32820,36.9,0.4,30,12.0,30.0,30.0,599500.0,70.0,8.0,$321k-$550k,,True,
FL,Apalachicola Zip Market,32320,36.88,0.1016949152542373,59,6.0,59.0,59.0,399000.0,108.0,12.0,$213k-$451k,,True,
FL,Old Town Zip Market,32680,36.58,0.1935483870967742,31,6.0,31.0,31.0,327500.0,56.0,8.0,$175k-$370k,,True,
FL,Gainesville Zip Market,32603,36.55,0.375,16,6.0,16.0,16.0,547000.0,38.0,4.0,$293k-$550k,,True,
FL,Summerland Key Zip Market,33042,36.02,0.22033898305084745,118,26.0,118.0,118.0,1389000.0,86.0,32.0,$743k-$550k,,True,
FL,Glen Saint Mary Zip Market,32040,35.84,0.5238095238095238,21,11.0,21.0,21.0,577500.0,93.0,4.0,$309k-$550k,,True,
FL,Bell Zip Market,32619,35.7,0.36363636363636365,22,8.0,22.0,22.0,399000.0,83.0,4.0,$213k-$451k,,True,
FL,East Palatka Zip Market,32131,35.69,0.35294117647058826,17,6.0,17.0,17.0,322000.0,80.0,12.0,$172k-$364k,,True,
FL,Panacea Zip Market,32346,35.66,0.15873015873015872,63,10.0,63.0,63.0,545000.0,80.0,12.0,$292k-$550k,,True,
FL,Dover Zip Market,33527,35.56,0.46153846153846156,26,12.0,26.0,26.0,590000.0,118.0,8.0,$316k-$550k,,True,
FL,Lakeland Zip Market,33815,35.24,0.30434782608695654,23,7.0,23.0,23.0,232450.0,67.0,4.0,$130k-$263k,,True,
FL,Orlando Zip Market,32814,35.24,0.9411764705882353,17,16.0,17.0,17.0,889000.0,59.0,4.0,$476k-$550k,,True,
FL,Homestead Zip Market,33031,35.17,0.40384615384615385,52,21.0,52.0,52.0,1295000.0,79.0,16.0,$693k-$550k,,True,
FL,Tavernier Zip Market,33070,35.14,0.1794871794871795,117,21.0,117.0,117.0,842500.0,83.0,36.0,$451k-$550k,,True,
FL,Eastpoint Zip Market,32328,34.79,0.11564625850340136,147,17.0,147.0,147.0,1130000.0,75.0,16.0,$605k-$550k,,True,
FL,Interlachen Zip Market,32148,34.71,0.2413793103448276,29,7.0,29.0,29.0,267950.0,81.0,12.0,$143k-$303k,,True,
FL,Captiva Zip Market,33924,34.56,0.09032258064516129,155,14.0,155.0,155.0,1590000.0,128.0,28.0,$851k-$550k,,True,
FL,Miami Zip Market,33127,34.52,0.211864406779661,118,25.0,118.0,118.0,899900.0,84.0,20.0,$481k-$550k,,True,
FL,Bushnell Zip Market,33513,34.37,0.23333333333333334,30,7.0,30.0,30.0,369000.0,74.0,8.0,$197k-$417k,,True,
FL,Wauchula Zip Market,33873,34.29,0.2903225806451613,31,9.0,31.0,31.0,324500.0,83.0,0.0,$174k-$367k,,True,
FL,Live Oak Zip Market,32064,33.81,0.16666666666666666,36,6.0,36.0,36.0,259000.0,87.0,12.0,$139k-$293k,,True,
FL,Miami Zip Market,33136,33.67,0.24324324324324326,37,9.0,37.0,37.0,359000.0,109.0,4.0,$192k-$406k,,True,
FL,Lutz Zip Market,33548,33.58,0.6153846153846154,26,16.0,26.0,26.0,715000.0,76.0,8.0,$383k-$550k,,True,
FL,Steinhatchee Zip Market,32359,33.39,0.13793103448275862,58,8.0,58.0,58.0,499000.0,89.0,4.0,$267k-$550k,,True,
FL,Perry Zip Market,32347,33.35,0.16666666666666666,24,4.0,24.0,24.0,185000.0,61.0,12.0,$130k-$209k,,True,
FL,Islamorada Zip Market,33036,33.16,0.1532258064516129,124,19.0,124.0,124.0,2500000.0,117.0,28.0,"$1,338k-$550k",,True,
FL,Midway Zip Market,32343,33.08,0.4,10,4.0,10.0,10.0,289125.0,76.0,4.0,$155k-$327k,,True,
FL,Miami Zip Market,33146,32.8,0.25333333333333335,75,19.0,75.0,75.0,2275000.0,65.0,12.0,"$1,217k-$550k",,True,
FL,Madison Zip Market,32340,32.79,0.10526315789473684,38,4.0,38.0,38.0,377000.0,81.0,8.0,$202k-$426k,,True,
FL,Webster Zip Market,33597,32.79,0.19230769230769232,26,5.0,26.0,26.0,520000.0,50.0,8.0,$278k-$550k,,True,
FL,Sebastian Zip Market,32976,32.59,0.24,25,6.0,25.0,25.0,349900.0,77.0,8.0,$187k-$395k,,True,
FL,Miami Zip Market,33187,32.35,0.2857142857142857,70,20.0,70.0,70.0,899500.0,82.0,20.0,$481k-$550k,,True,
FL,Lake Butler Zip Market,32054,32.3,0.13043478260869565,23,3.0,23.0,23.0,375000.0,60.0,12.0,$201k-$424k,,True,
FL,Belle Glade Zip Market,33430,31.64,0.36363636363636365,11,4.0,11.0,11.0,347000.0,88.0,8.0,$186k-$392k,,True,
FL,Archer Zip Market,32618,31.62,0.35294117647058826,17,6.0,17.0,17.0,570000.0,65.0,8.0,$305k-$550k,,True,
FL,De Leon Springs Zip Market,32130,31.52,0.4,15,6.0,15.0,15.0,639987.0,51.0,4.0,$342k-$550k,,True,
FL,Miami Zip Market,33135,31.32,0.3076923076923077,65,20.0,65.0,65.0,865000.0,80.0,12.0,$463k-$550k,,True,
FL,Satsuma Zip Market,32189,31.15,0.17647058823529413,17,3.0,17.0,17.0,270000.0,46.0,4.0,$144k-$305k,,True,
FL,Neptune Beach Zip Market,32266,30.96,0.5714285714285714,14,8.0,14.0,14.0,1100000.0,51.0,4.0,$588k-$550k,,True,
FL,Bryceville Zip Market,32009,30.91,0.35714285714285715,14,5.0,14.0,14.0,472400.0,76.0,0.0,$253k-$534k,,True,
FL,Lehigh Acres Zip Market,33973,30.87,0.26666666666666666,15,4.0,15.0,15.0,280000.0,63.0,4.0,$150k-$316k,,True,
FL,Elkton Zip Market,32033,30.62,0.22727272727272727,22,5.0,22.0,22.0,467500.0,66.0,4.0,$250k-$528k,,True,
FL,Fort Lauderdale Zip Market,33332,30.58,0.30612244897959184,49,15.0,49.0,49.0,1400000.0,66.0,12.0,$749k-$550k,,True,
FL,Yalaha Zip Market,34797,30.53,0.2222222222222222,18,4.0,18.0,18.0,346950.0,61.0,4.0,$186k-$392k,,True,
FL,Lake Panasoffkee Zip Market,33538,30.27,0.13043478260869565,23,3.0,23.0,23.0,234000.0,72.0,12.0,$130k-$264k,,True,
FL,Grant Zip Market,32949,30.16,0.25,36,9.0,36.0,36.0,597000.0,87.0,12.0,$319k-$550k,,True,
FL,Branford Zip Market,32008,29.42,0.28,25,7.0,25.0,25.0,529500.0,92.0,8.0,$283k-$550k,,True,
FL,Ponce De Leon Zip Market,32455,29.07,0.3333333333333333,15,5.0,15.0,15.0,325000.0,129.0,0.0,$174k-$367k,,True,
FL,Miami Zip Market,33182,29.03,0.38235294117647056,34,13.0,34.0,34.0,782500.0,75.0,12.0,$419k-$550k,,True,
FL,Big Pine Key Zip Market,33043,28.87,0.1797752808988764,89,16.0,89.0,89.0,975000.0,88.0,12.0,$522k-$550k,,True,
FL,Jasper Zip Market,32052,28.65,0.25,20,5.0,20.0,20.0,250000.0,88.0,4.0,$134k-$282k,,True,
FL,Sumterville Zip Market,33585,28.56,0.3333333333333333,12,4.0,12.0,12.0,299995.0,109.0,4.0,$160k-$339k,,True,
FL,O Brien Zip Market,32071,28.12,0.36363636363636365,11,4.0,11.0,11.0,462500.0,136.0,0.0,$247k-$523k,,True,
FL,Wewahitchka Zip Market,32465,27.76,0.14285714285714285,28,4.0,28.0,28.0,249900.0,96.0,4.0,$134k-$282k,,True,
FL,Boca Grande Zip Market,33921,27.59,0.16161616161616163,99,16.0,99.0,99.0,2897500.0,124.0,8.0,"$1,550k-$550k",,True,
FL,Anna Maria Zip Market,34216,27.57,0.1625,80,13.0,80.0,80.0,3000000.0,99.0,16.0,"$1,605k-$550k",,True,
FL,Bronson Zip Market,32621,27.56,0.3076923076923077,13,4.0,13.0,13.0,314000.0,115.0,4.0,$168k-$355k,,True,
FL,Citra Zip Market,32113,27.51,0.19047619047619047,21,4.0,21.0,21.0,269700.0,94.0,8.0,$144k-$305k,,True,
FL,Anthony Zip Market,32617,27.3,0.35714285714285715,14,5.0,14.0,14.0,504950.0,121.0,0.0,$270k-$550k,,True,
FL,Blountstown Zip Market,32424,27.25,0.15,20,3.0,20.0,20.0,239900.0,72.0,4.0,$130k-$271k,,True,
FL,Mayo Zip Market,32066,27.04,0.2727272727272727,11,3.0,11.0,11.0,320000.0,75.0,4.0,$171k-$362k,,True,
FL,Lake Helen Zip Market,32744,27.02,0.4666666666666667,15,7.0,15.0,15.0,650000.0,100.0,0.0,$348k-$550k,,True,
FL,Pierson Zip Market,32180,26.92,0.25,12,3.0,12.0,12.0,550000.0,60.0,12.0,$294k-$550k,,True,
FL,Inglis Zip Market,34449,26.75,0.13636363636363635,22,3.0,22.0,22.0,367500.0,92.0,8.0,$197k-$415k,,True,
FL,Miami Zip Market,33194,26.71,0.4,10,4.0,10.0,10.0,572000.0,84.0,4.0,$306k-$550k,,True,
FL,Astor Zip Market,32102,26.42,0.1111111111111111,27,3.0,27.0,27.0,288900.0,113.0,4.0,$155k-$326k,,True,
FL,Moore Haven Zip Market,33471,26.34,0.18181818181818182,22,4.0,22.0,22.0,225000.0,99.0,4.0,$130k-$254k,,True,
FL,Miami Zip Market,33158,26.27,0.2631578947368421,38,10.0,38.0,38.0,1995000.0,68.0,16.0,"$1,067k-$550k",,True,
FL,Miami Zip Market,33184,26.03,0.2857142857142857,35,10.0,35.0,35.0,699900.0,84.0,8.0,$374k-$550k,,True,
FL,Graceville Zip Market,32440,25.28,0.15,20,3.0,20.0,20.0,199900.0,88.0,4.0,$130k-$226k,,True,
FL,Fellsmere Zip Market,32948,25.15,0.6923076923076923,13,9.0,13.0,13.0,710250.0,119.0,0.0,$380k-$550k,,True,
FL,Geneva Zip Market,32732,24.69,0.3333333333333333,21,7.0,21.0,21.0,782500.0,64.0,16.0,$419k-$550k,,True,
FL,Myakka City Zip Market,34251,24.47,0.2222222222222222,36,8.0,36.0,36.0,999450.0,65.0,16.0,$535k-$550k,,True,
FL,Belleair Beach Zip Market,33786,24.37,0.23076923076923078,39,9.0,39.0,39.0,969000.0,76.0,20.0,$518k-$550k,,True,
FL,Everglades City Zip Market,34139,24.16,0.15789473684210525,19,3.0,19.0,19.0,399000.0,126.0,4.0,$213k-$451k,,True,
FL,Altha Zip Market,32421,23.56,0.23076923076923078,13,3.0,13.0,13.0,250000.0,93.0,0.0,$134k-$282k,,True,
FL,Malabar Zip Market,32950,22.37,0.42857142857142855,14,6.0,14.0,14.0,749900.0,71.0,4.0,$401k-$550k,,True,
FL,Sopchoppy Zip Market,32358,21.77,0.125,24,3.0,24.0,24.0,574990.0,90.0,8.0,$308k-$550k,,True,
FL,Gotha Zip Market,34734,20.99,0.21428571428571427,14,3.0,14.0,14.0,689500.0,41.0,4.0,$369k-$550k,,True,
FL,Cortez Zip Market,34215,19.06,0.3888888888888889,18,7.0,18.0,18.0,975000.0,130.0,4.0,$522k-$550k,,True,
FL,Key Colony Beach Zip Market,33051,18.93,0.08928571428571429,56,5.0,56.0,56.0,1107500.0,106.0,4.0,$593k-$550k,,True,
FL,Miami Beach Zip Market,33109,16.55,0.1590909090909091,44,7.0,44.0,44.0,10980000.0,143.0,0.0,"$5,874k-$550k",,True,
FL,Crystal Beach Zip Market,34681,13.18,0.21052631578947367,19,4.0,19.0,19.0,814000.0,107.0,12.0,$435k-$550k,,True,
FL,Morriston Zip Market,32668,8.86,0.17647058823529413,17,3.0,17.0,17.0,819975.0,114.0,4.0,$439k-$550k,,True,
GA,Dallas Zip Market,30157,79.59,0.47470817120622566,257,122.0,257.0,257.0,382400.0,44.0,104.0,$229k-$450k,,True,
GA,Atlanta Zip Market,30349,79.13,0.4444444444444444,324,144.0,324.0,324.0,272003.0,57.0,96.0,$163k-$354k,,True,
GA,Perry Zip Market,31069,79.08,0.94,150,141.0,150.0,150.0,320000.0,54.0,40.0,$192k-$416k,,True,
GA,Cartersville Zip Market,30120,78.47,0.4774774774774775,222,106.0,222.0,222.0,375998.0,47.0,104.0,$226k-$450k,,True,
GA,Fairburn Zip Market,30213,78.04,0.5867346938775511,196,115.0,196.0,196.0,369000.0,52.0,52.0,$221k-$450k,,True,
GA,Lawrenceville Zip Market,30043,77.98,0.5018315018315018,273,137.0,273.0,273.0,445000.0,48.0,116.0,$267k-$450k,,True,
GA,Grovetown Zip Market,30813,77.98,0.4233128834355828,326,138.0,326.0,326.0,343000.0,59.0,100.0,$206k-$446k,,True,
GA,Powder Springs Zip Market,30127,77.97,0.43686006825938567,293,128.0,293.0,293.0,419945.0,39.0,116.0,$252k-$450k,,True,
GA,Savannah Zip Market,31419,77.65,0.43859649122807015,228,100.0,228.0,228.0,338750.0,48.0,88.0,$203k-$440k,,True,
GA,Mcdonough Zip Market,30253,77.47,0.4601449275362319,276,127.0,276.0,276.0,359900.0,61.0,104.0,$216k-$450k,,True,
GA,Warner Robins Zip Market,31088,77.26,0.6474820143884892,139,90.0,139.0,139.0,264950.0,42.0,40.0,$159k-$344k,,True,
GA,Hampton Zip Market,30228,77.11,0.47058823529411764,238,112.0,238.0,238.0,334245.0,60.0,84.0,$201k-$435k,,True,
GA,Mableton Zip Market,30126,77.01,0.52,200,104.0,200.0,200.0,408734.0,43.0,68.0,$245k-$450k,,True,
GA,Acworth Zip Market,30102,76.57,0.6133333333333333,150,92.0,150.0,150.0,400000.0,43.0,64.0,$240k-$450k,,True,
GA,Loganville Zip Market,30052,76.45,0.4156479217603912,409,170.0,409.0,409.0,444900.0,50.0,152.0,$267k-$450k,,True,
GA,Covington Zip Market,30016,76.36,0.4292682926829268,205,88.0,205.0,205.0,315000.0,46.0,80.0,$189k-$410k,,True,
GA,Richmond Hill Zip Market,31324,76.27,0.6048387096774194,248,150.0,248.0,248.0,474900.0,57.0,92.0,$285k-$450k,,True,
GA,Dallas Zip Market,30132,76.16,0.4119718309859155,284,117.0,284.0,284.0,415000.0,46.0,132.0,$249k-$450k,,True,
GA,Hinesville Zip Market,31313,75.97,0.3868194842406877,349,135.0,349.0,349.0,269812.0,59.0,88.0,$162k-$351k,,True,
GA,Augusta Zip Market,30907,75.9,0.4911242603550296,169,83.0,169.0,169.0,287000.0,47.0,52.0,$172k-$373k,,True,
GA,Statesboro Zip Market,30458,75.81,0.631578947368421,152,96.0,152.0,152.0,300170.0,61.0,56.0,$180k-$390k,,True,
GA,Port Wentworth Zip Market,31407,75.51,0.849624060150376,133,113.0,133.0,133.0,335000.0,67.0,52.0,$201k-$436k,,True,
GA,Lawrenceville Zip Market,30044,75.14,0.42792792792792794,222,95.0,222.0,222.0,389000.0,46.0,80.0,$233k-$450k,,True,
GA,Douglasville Zip Market,30135,75.01,0.35384615384615387,325,115.0,325.0,325.0,390000.0,45.0,112.0,$234k-$450k,,True,
GA,Woodstock Zip Market,30188,75.01,0.5182724252491694,301,156.0,301.0,301.0,545000.0,39.0,128.0,$327k-$450k,,True,
GA,Lithonia Zip Market,30058,74.89,0.4140625,256,106.0,256.0,256.0,267500.0,61.0,84.0,$160k-$348k,,True,
GA,Evans Zip Market,30809,74.67,0.6330645161290323,248,157.0,248.0,248.0,507900.0,56.0,76.0,$305k-$450k,,True,
GA,Dalton Zip Market,30721,74.67,0.5467625899280576,139,76.0,139.0,139.0,277000.0,51.0,52.0,$166k-$360k,,True,
GA,Rossville Zip Market,30741,74.42,0.4550898203592814,167,76.0,167.0,167.0,255000.0,51.0,72.0,$153k-$332k,,True,
GA,Stockbridge Zip Market,30281,74.18,0.40239043824701193,251,101.0,251.0,251.0,317900.0,61.0,84.0,$191k-$413k,,True,
GA,Kingsland Zip Market,31548,74.07,0.5668789808917197,157,89.0,157.0,157.0,359900.0,63.0,56.0,$216k-$450k,,True,
GA,Ludowici Zip Market,31316,73.72,0.35,220,77.0,220.0,220.0,275000.0,38.0,80.0,$165k-$358k,,True,
GA,Villa Rica Zip Market,30180,73.69,0.3215339233038348,339,109.0,339.0,339.0,369000.0,51.0,124.0,$221k-$450k,,True,
GA,Columbus Zip Market,31904,73.61,0.5374149659863946,147,79.0,147.0,147.0,271900.0,50.0,32.0,$163k-$353k,,True,
GA,Winder Zip Market,30680,73.2,0.3501683501683502,297,104.0,297.0,297.0,375000.0,55.0,116.0,$225k-$450k,,True,
GA,Columbus Zip Market,31907,73.11,0.6446280991735537,121,78.0,121.0,121.0,194900.0,58.0,40.0,$117k-$253k,,True,
GA,Canton Zip Market,30114,73.08,0.47750865051903113,289,138.0,289.0,289.0,539900.0,45.0,136.0,$324k-$450k,,True,
GA,Conyers Zip Market,30013,73.03,0.46745562130177515,169,79.0,169.0,169.0,334445.0,52.0,36.0,$201k-$435k,,True,
GA,Lawrenceville Zip Market,30045,72.94,0.45685279187817257,197,90.0,197.0,197.0,447999.0,45.0,88.0,$269k-$450k,,True,
GA,Augusta Zip Market,30906,72.92,0.38190954773869346,199,76.0,199.0,199.0,176500.0,46.0,64.0,$106k-$229k,,True,
GA,Conyers Zip Market,30094,72.86,0.4146341463414634,205,85.0,205.0,205.0,340000.0,59.0,64.0,$204k-$442k,,True,
GA,Athens Zip Market,30605,72.58,0.390625,192,75.0,192.0,192.0,329000.0,50.0,64.0,$197k-$428k,,True,
GA,Valdosta Zip Market,31605,72.43,0.6095238095238096,105,64.0,105.0,105.0,295000.0,43.0,28.0,$177k-$384k,,True,
GA,Mcdonough Zip Market,30252,72.27,0.38943894389438943,303,118.0,303.0,303.0,455000.0,52.0,108.0,$273k-$450k,,True,
GA,Calhoun Zip Market,30701,72.23,0.46,150,69.0,150.0,150.0,320000.0,54.0,60.0,$192k-$416k,,True,
GA,Kennesaw Zip Market,30144,71.95,0.4228571428571429,175,74.0,175.0,175.0,424950.0,43.0,88.0,$255k-$450k,,True,
GA,Newnan Zip Market,30263,71.87,0.3475177304964539,282,98.0,282.0,282.0,416750.0,50.0,116.0,$250k-$450k,,True,
GA,Lilburn Zip Market,30047,71.8,0.5119047619047619,168,86.0,168.0,168.0,449995.0,43.0,40.0,$270k-$450k,,True,
GA,Dacula Zip Market,30019,71.79,0.41904761904761906,315,132.0,315.0,315.0,527999.0,45.0,160.0,$317k-$450k,,True,
GA,Acworth Zip Market,30101,71.77,0.4460431654676259,278,124.0,278.0,278.0,539900.0,40.0,128.0,$324k-$450k,,True,
GA,Atlanta Zip Market,30331,71.68,0.3657587548638132,257,94.0,257.0,257.0,299900.0,63.0,72.0,$180k-$390k,,True,
GA,Chatsworth Zip Market,30705,71.6,0.5670103092783505,97,55.0,97.0,97.0,279950.0,44.0,40.0,$168k-$364k,,True,
GA,Flowery Branch Zip Market,30542,71.47,0.4166666666666667,252,105.0,252.0,252.0,499900.0,42.0,112.0,$300k-$450k,,True,
GA,Atlanta Zip Market,30328,71.14,0.36363636363636365,231,84.0,231.0,231.0,399500.0,50.0,76.0,$240k-$450k,,True,
GA,Augusta Zip Market,30909,70.85,0.46107784431137727,167,77.0,167.0,167.0,317000.0,68.0,56.0,$190k-$412k,,True,
GA,Marietta Zip Market,30066,70.82,0.4784688995215311,209,100.0,209.0,209.0,525000.0,41.0,80.0,$315k-$450k,,True,
GA,Hephzibah Zip Market,30815,70.8,0.6846153846153846,130,89.0,130.0,130.0,253500.0,72.0,28.0,$152k-$330k,,True,
GA,Kathleen Zip Market,31047,70.71,1.2435897435897436,78,97.0,78.0,78.0,374900.0,48.0,16.0,$225k-$450k,,True,
GA,Jonesboro Zip Market,30238,70.5,0.46540880503144655,159,74.0,159.0,159.0,241500.0,68.0,56.0,$145k-$314k,,True,
GA,Smyrna Zip Market,30080,70.5,0.36065573770491804,244,88.0,244.0,244.0,439950.0,47.0,100.0,$264k-$450k,,True,
GA,Woodstock Zip Market,30189,70.42,0.635036496350365,137,87.0,137.0,137.0,483250.0,45.0,44.0,$290k-$450k,,True,
GA,Douglasville Zip Market,30134,70.1,0.36875,160,59.0,160.0,160.0,325000.0,51.0,80.0,$195k-$422k,,True,
GA,Snellville Zip Market,30078,70.03,0.5581395348837209,129,72.0,129.0,129.0,430000.0,46.0,36.0,$258k-$450k,,True,
GA,Columbus Zip Market,31909,69.97,0.7727272727272727,66,51.0,66.0,66.0,259950.0,30.0,20.0,$156k-$338k,,True,
GA,Bonaire Zip Market,31005,69.82,0.9518072289156626,83,79.0,83.0,83.0,374050.0,51.0,16.0,$224k-$450k,,True,
GA,Locust Grove Zip Market,30248,69.7,0.3744075829383886,211,79.0,211.0,211.0,381400.0,59.0,68.0,$229k-$450k,,True,
GA,Jackson Zip Market,30233,69.65,0.4632352941176471,136,63.0,136.0,136.0,350000.0,62.0,56.0,$210k-$450k,,True,
GA,Ringgold Zip Market,30736,69.61,0.3675675675675676,185,68.0,185.0,185.0,369900.0,58.0,92.0,$222k-$450k,,True,
GA,Temple Zip Market,30179,69.39,0.72,75,54.0,75.0,75.0,315000.0,52.0,32.0,$189k-$410k,,True,
GA,Stone Mountain Zip Market,30088,69.28,0.5,122,61.0,122.0,122.0,249000.0,64.0,48.0,$149k-$324k,,True,
GA,Atlanta Zip Market,30318,69.18,0.27586206896551724,406,112.0,406.0,406.0,415000.0,55.0,132.0,$249k-$450k,,True,
GA,Leesburg Zip Market,31763,68.88,0.5494505494505495,91,50.0,91.0,91.0,359900.0,51.0,36.0,$216k-$450k,,True,
GA,Decatur Zip Market,30034,68.79,0.3116883116883117,231,72.0,231.0,231.0,259900.0,60.0,80.0,$156k-$338k,,True,
GA,Snellville Zip Market,30039,68.68,0.39751552795031053,161,64.0,161.0,161.0,390000.0,51.0,52.0,$234k-$450k,,True,
GA,Savannah Zip Market,31405,68.67,0.41578947368421054,190,79.0,190.0,190.0,428000.0,61.0,76.0,$257k-$450k,,True,
GA,Brunswick Zip Market,31525,68.66,0.42857142857142855,140,60.0,140.0,140.0,344340.0,50.0,28.0,$207k-$448k,,True,
GA,Guyton Zip Market,31312,68.43,0.4512820512820513,195,88.0,195.0,195.0,408383.0,79.0,80.0,$245k-$450k,,True,
GA,Atlanta Zip Market,30309,68.16,0.22491349480968859,289,65.0,289.0,289.0,350000.0,53.0,96.0,$210k-$450k,,True,
GA,Decatur Zip Market,30032,68.16,0.25,280,70.0,280.0,280.0,327000.0,59.0,112.0,$196k-$425k,,True,
GA,Lithonia Zip Market,30038,68.1,0.40119760479041916,167,67.0,167.0,167.0,250000.0,65.0,44.0,$150k-$325k,,True,
GA,Byron Zip Market,31008,68.01,0.7375,80,59.0,80.0,80.0,294400.0,55.0,16.0,$177k-$383k,,True,
GA,Cumming Zip Market,30040,67.7,0.43699731903485256,373,163.0,373.0,373.0,647093.0,40.0,180.0,$388k-$450k,,True,
GA,Rome Zip Market,30165,67.61,0.39622641509433965,159,63.0,159.0,159.0,299900.0,64.0,48.0,$180k-$390k,,True,
GA,Statesboro Zip Market,30461,67.61,0.6867469879518072,83,57.0,83.0,83.0,326450.0,66.0,32.0,$196k-$424k,,True,
GA,Gainesville Zip Market,30507,67.22,0.6355140186915887,107,68.0,107.0,107.0,434990.0,62.0,40.0,$261k-$450k,,True,
GA,Stone Mountain Zip Market,30083,67.22,0.3875,160,62.0,160.0,160.0,265000.0,64.0,48.0,$159k-$344k,,True,
GA,Hiram Zip Market,30141,67.04,0.5058823529411764,85,43.0,85.0,85.0,367500.0,50.0,40.0,$220k-$450k,,True,
GA,Rincon Zip Market,31326,66.89,0.5284552845528455,123,65.0,123.0,123.0,374650.0,67.0,28.0,$225k-$450k,,True,
GA,Marietta Zip Market,30067,66.81,0.3706293706293706,143,53.0,143.0,143.0,407450.0,43.0,64.0,$244k-$450k,,True,
GA,Marietta Zip Market,30062,66.81,0.6022727272727273,176,106.0,176.0,176.0,609900.0,37.0,80.0,$366k-$450k,,True,
GA,Marietta Zip Market,30008,66.76,0.5054945054945055,91,46.0,91.0,91.0,365000.0,52.0,32.0,$219k-$450k,,True,
GA,Suwanee Zip Market,30024,66.7,0.42679127725856697,321,137.0,321.0,321.0,662500.0,38.0,140.0,$398k-$450k,,True,
GA,Marietta Zip Market,30064,66.65,0.4494949494949495,198,89.0,198.0,198.0,567000.0,38.0,72.0,$340k-$450k,,True,
