State,County,ZIP,ZIP Score,Pending Ratio,Active Listing Count,Pending Listing Count,Estimated Population,Estimated Lead Volume,Median Listing Price,Median Days on Market,Price Decrease Count,Recommended Home Value Range,Last Used Date,Eligible Based on Cooldown,Manual Review Flag
FL,Wesley Chapel Zip Market,33544,66.89,0.4838709677419355,93,45.0,93.0,93.0,450000.0,60.0,38.0,$241k-$508k,,True,
FL,Orlando Zip Market,32829,65.12,0.44086021505376344,93,41.0,93.0,93.0,419973.0,61.0,40.0,$225k-$475k,,True,
FL,Tampa Zip Market,33616,59.49,0.43010752688172044,93,40.0,93.0,93.0,564000.0,65.0,50.0,$302k-$550k,,True,
FL,Orlando Zip Market,32804,58.48,0.4946236559139785,93,46.0,93.0,93.0,624900.0,69.0,48.0,$334k-$550k,,True,
FL,Orlando Zip Market,32818,64.43,0.4782608695652174,92,44.0,92.0,92.0,364750.0,68.0,32.0,$195k-$412k,,True,
FL,Largo Zip Market,33771,57.33,0.33695652173913043,92,31.0,92.0,92.0,298000.0,71.0,36.0,$159k-$337k,,True,
FL,Orlando Zip Market,32810,56.99,0.31521739130434784,92,29.0,92.0,92.0,321250.0,62.0,30.0,$172k-$363k,,True,
FL,Seminole Zip Market,33776,52.52,0.2826086956521739,92,26.0,92.0,92.0,534250.0,67.0,52.0,$286k-$550k,,True,
FL,Jacksonville Zip Market,32257,72.85,0.5934065934065934,91,54.0,91.0,91.0,370493.0,45.0,48.0,$198k-$419k,,True,
FL,Eustis Zip Market,32726,66.39,0.5714285714285714,91,52.0,91.0,91.0,324175.0,78.0,40.0,$173k-$366k,,True,
FL,Sarasota Zip Market,34233,63.57,0.43333333333333335,90,39.0,90.0,90.0,325600.0,68.0,46.0,$174k-$368k,,True,
FL,Miami Zip Market,33189,49.27,0.34444444444444444,90,31.0,90.0,90.0,594000.0,65.0,14.0,$318k-$550k,,True,
FL,Miami Zip Market,33165,49.13,0.4666666666666667,90,42.0,90.0,90.0,763750.0,61.0,22.0,$409k-$550k,,True,
FL,Saint James City Zip Market,33956,36.78,0.13333333333333333,90,12.0,90.0,90.0,591950.0,130.0,18.0,$317k-$550k,,True,
FL,Land O Lakes Zip Market,34639,67.23,0.43820224719101125,89,39.0,89.0,89.0,419725.0,50.0,48.0,$225k-$474k,,True,
FL,West Palm Beach Zip Market,33403,33.59,0.24719101123595505,89,22.0,89.0,89.0,1166250.0,85.0,20.0,$624k-$550k,,True,
FL,Palm Harbor Zip Market,34685,61.08,0.36363636363636365,88,32.0,88.0,88.0,434000.0,58.0,38.0,$232k-$490k,,True,
FL,Miami Zip Market,33150,47.28,0.29545454545454547,88,26.0,88.0,88.0,522250.0,87.0,18.0,$279k-$550k,,True,
FL,Pinellas Park Zip Market,33781,70.39,0.5465116279069767,86,47.0,86.0,86.0,332450.0,47.0,40.0,$178k-$376k,,True,
FL,Tampa Zip Market,33612,67.87,0.5116279069767442,86,44.0,86.0,86.0,381175.0,61.0,56.0,$204k-$431k,,True,
FL,Montverde Zip Market,34756,37.78,0.36046511627906974,86,31.0,86.0,86.0,1320000.0,122.0,18.0,$706k-$550k,,True,
FL,Big Pine Key Zip Market,33043,27.71,0.13953488372093023,86,12.0,86.0,86.0,953750.0,94.0,14.0,$510k-$550k,,True,
FL,Saint Petersburg Zip Market,33714,55.43,0.36470588235294116,85,31.0,85.0,85.0,299675.0,83.0,24.0,$160k-$339k,,True,
FL,Sarasota Zip Market,34237,50.36,0.29411764705882354,85,25.0,85.0,85.0,368175.0,100.0,26.0,$197k-$416k,,True,
FL,Tampa Zip Market,33605,67.2,0.4880952380952381,84,41.0,84.0,84.0,327950.0,52.0,36.0,$175k-$371k,,True,
FL,Atlantic Beach Zip Market,32233,56.96,0.42857142857142855,84,36.0,84.0,84.0,549925.0,70.0,38.0,$294k-$550k,,True,
FL,Jupiter Zip Market,33478,41.75,0.38095238095238093,84,32.0,84.0,84.0,1599000.0,84.0,32.0,$855k-$550k,,True,
FL,Bokeelia Zip Market,33922,37.82,0.14285714285714285,84,12.0,84.0,84.0,557650.0,98.0,16.0,$298k-$550k,,True,
FL,Valrico Zip Market,33596,69.99,0.6987951807228916,83,58.0,83.0,83.0,497250.0,56.0,52.0,$266k-$550k,,True,
FL,Plant City Zip Market,33565,65.29,0.5185185185185185,81,42.0,81.0,81.0,449925.0,64.0,34.0,$241k-$508k,,True,
FL,Leesburg Zip Market,34788,57.13,0.4074074074074074,81,33.0,81.0,81.0,330000.0,89.0,30.0,$177k-$373k,,True,
FL,Safety Harbor Zip Market,34695,53.85,0.4691358024691358,81,38.0,81.0,81.0,669000.0,60.0,26.0,$358k-$550k,,True,
FL,Miami Zip Market,33190,51.6,0.2839506172839506,81,23.0,81.0,81.0,432400.0,73.0,24.0,$231k-$489k,,True,
FL,Orlando Zip Market,32809,46.46,0.20987654320987653,81,17.0,81.0,81.0,277475.0,78.0,20.0,$148k-$314k,,True,
FL,Boca Grande Zip Market,33921,25.07,0.1728395061728395,81,14.0,81.0,81.0,2823750.0,150.0,6.0,"$1,511k-$550k",,True,
FL,Orlando Zip Market,32807,65.08,0.5125,80,41.0,80.0,80.0,345000.0,60.0,28.0,$185k-$390k,,True,
FL,Plant City Zip Market,33563,63.93,0.4125,80,33.0,80.0,80.0,312500.0,52.0,44.0,$167k-$353k,,True,
FL,Lake City Zip Market,32025,50.11,0.3,80,24.0,80.0,80.0,267450.0,102.0,28.0,$143k-$302k,,True,
FL,Lake Worth Zip Market,33449,45.09,0.3875,80,31.0,80.0,80.0,977750.0,55.0,22.0,$523k-$550k,,True,
FL,Fleming Island Zip Market,32003,67.94,0.6455696202531646,79,51.0,79.0,79.0,493500.0,53.0,36.0,$264k-$550k,,True,
FL,Orange City Zip Market,32763,63.51,0.5316455696202531,79,42.0,79.0,79.0,339675.0,73.0,32.0,$182k-$384k,,True,
FL,Miami Zip Market,33142,61.94,0.6455696202531646,79,51.0,79.0,79.0,513750.0,67.0,16.0,$275k-$550k,,True,
FL,Orlando Zip Market,32803,59.77,0.46835443037974683,79,37.0,79.0,79.0,584900.0,49.0,32.0,$313k-$550k,,True,
FL,Brooksville Zip Market,34604,54.12,0.3037974683544304,79,24.0,79.0,79.0,362500.0,68.0,36.0,$194k-$410k,,True,
FL,Jacksonville Zip Market,32217,66.15,0.4358974358974359,78,34.0,78.0,78.0,342250.0,44.0,46.0,$183k-$387k,,True,
FL,Jacksonville Zip Market,32277,59.61,0.38461538461538464,78,30.0,78.0,78.0,312450.0,65.0,42.0,$167k-$353k,,True,
FL,Casselberry Zip Market,32707,70.21,0.6363636363636364,77,49.0,77.0,77.0,341075.0,42.0,28.0,$182k-$385k,,True,
FL,Anna Maria Zip Market,34216,25.72,0.11688311688311688,77,9.0,77.0,77.0,3435000.0,120.0,16.0,"$1,838k-$550k",,True,
FL,Seffner Zip Market,33584,63.33,0.4342105263157895,76,33.0,76.0,76.0,400000.0,58.0,42.0,$214k-$452k,,True,
FL,Lake City Zip Market,32024,55.41,0.35526315789473684,76,27.0,76.0,76.0,401538.0,76.0,36.0,$215k-$454k,,True,
FL,Clearwater Zip Market,33760,49.94,0.2894736842105263,76,22.0,76.0,76.0,224975.0,91.0,32.0,$130k-$254k,,True,
FL,Miami Zip Market,33187,33.23,0.2894736842105263,76,22.0,76.0,76.0,967500.0,78.0,12.0,$518k-$550k,,True,
FL,Jacksonville Zip Market,32223,67.38,0.6,75,45.0,75.0,75.0,503745.0,45.0,38.0,$270k-$550k,,True,
FL,Jacksonville Zip Market,32254,64.08,0.5333333333333333,75,40.0,75.0,75.0,160000.0,65.0,52.0,$130k-$181k,,True,
FL,Miami Zip Market,33168,54.96,0.5333333333333333,75,40.0,75.0,75.0,590000.0,68.0,14.0,$316k-$550k,,True,
FL,Clewiston Zip Market,33440,45.71,0.2,75,15.0,75.0,75.0,394975.0,80.0,26.0,$211k-$446k,,True,
FL,Clearwater Zip Market,33759,48.64,0.24324324324324326,74,18.0,74.0,74.0,207075.0,81.0,40.0,$130k-$234k,,True,
FL,Wildwood Zip Market,34785,63.62,0.6986301369863014,73,51.0,73.0,73.0,301135.0,91.0,30.0,$161k-$340k,,True,
FL,Dade City Zip Market,33523,53.81,0.4246575342465753,73,31.0,73.0,73.0,347750.0,95.0,14.0,$186k-$393k,,True,
FL,Brandon Zip Market,33510,64.28,0.5277777777777778,72,38.0,72.0,72.0,350947.0,54.0,20.0,$188k-$397k,,True,
FL,Tampa Zip Market,33625,60.8,0.4166666666666667,72,30.0,72.0,72.0,475950.0,50.0,32.0,$255k-$538k,,True,
FL,Hialeah Zip Market,33014,56.62,0.4225352112676056,71,30.0,71.0,71.0,459649.0,66.0,16.0,$246k-$519k,,True,
FL,Boca Raton Zip Market,33498,49.56,0.5428571428571428,70,38.0,70.0,70.0,854668.0,50.0,16.0,$457k-$550k,,True,
FL,Tarpon Springs Zip Market,34688,46.87,0.24285714285714285,70,17.0,70.0,70.0,435450.0,84.0,32.0,$233k-$492k,,True,
FL,West Palm Beach Zip Market,33413,47.48,0.3333333333333333,69,23.0,69.0,69.0,546195.0,69.0,18.0,$292k-$550k,,True,
FL,Sorrento Zip Market,32776,53.13,0.29411764705882354,68,20.0,68.0,68.0,449450.0,57.0,26.0,$240k-$508k,,True,
FL,Miami Zip Market,33146,28.83,0.23529411764705882,68,16.0,68.0,68.0,2697500.0,80.0,12.0,"$1,443k-$550k",,True,
FL,Eustis Zip Market,32736,51.72,0.3880597014925373,67,26.0,67.0,67.0,585725.0,59.0,26.0,$313k-$550k,,True,
FL,Jacksonville Zip Market,32211,71.39,0.9384615384615385,65,61.0,65.0,65.0,267150.0,50.0,40.0,$143k-$302k,,True,
FL,West Palm Beach Zip Market,33406,62.38,0.5230769230769231,65,34.0,65.0,65.0,366945.0,62.0,26.0,$196k-$415k,,True,
FL,Umatilla Zip Market,32784,56.07,0.4307692307692308,65,28.0,65.0,65.0,386761.0,85.0,30.0,$207k-$437k,,True,
FL,Orlando Zip Market,32805,50.24,0.3230769230769231,65,21.0,65.0,65.0,280750.0,76.0,22.0,$150k-$317k,,True,
FL,Arcadia Zip Market,34269,38.06,0.13846153846153847,65,9.0,65.0,65.0,446000.0,108.0,10.0,$239k-$504k,,True,
FL,Spring Hill Zip Market,34610,62.52,0.484375,64,31.0,64.0,64.0,451700.0,54.0,26.0,$242k-$510k,,True,
FL,The Villages Zip Market,34762,48.86,0.21875,64,14.0,64.0,64.0,390975.0,54.0,24.0,$209k-$442k,,True,
FL,Hialeah Zip Market,33013,45.45,0.453125,64,29.0,64.0,64.0,672944.0,79.0,16.0,$360k-$550k,,True,
FL,Arcadia Zip Market,34266,43.54,0.234375,64,15.0,64.0,64.0,356750.0,97.0,22.0,$191k-$403k,,True,
FL,Miami Zip Market,33135,34.96,0.28125,64,18.0,64.0,64.0,842500.0,65.0,24.0,$451k-$550k,,True,
FL,Jacksonville Zip Market,32222,67.19,0.5714285714285714,63,36.0,63.0,63.0,335495.0,45.0,36.0,$179k-$379k,,True,
FL,Longwood Zip Market,32750,62.59,0.5238095238095238,63,33.0,63.0,63.0,419850.0,63.0,34.0,$225k-$474k,,True,
FL,Tampa Zip Market,33634,51.17,0.31746031746031744,63,20.0,63.0,63.0,442975.0,68.0,26.0,$237k-$501k,,True,
FL,Opa Locka Zip Market,33054,62.25,0.7580645161290323,62,47.0,62.0,62.0,498000.0,60.0,14.0,$266k-$550k,,True,
FL,Bradenton Zip Market,34201,46.89,0.41935483870967744,62,26.0,62.0,62.0,603725.0,89.0,24.0,$323k-$550k,,True,
FL,Fort Lauderdale Zip Market,33330,32.97,0.3225806451612903,62,20.0,62.0,62.0,2324750.0,85.0,18.0,"$1,244k-$550k",,True,
FL,Hudson Zip Market,34669,67.52,0.6721311475409836,61,41.0,61.0,61.0,336000.0,49.0,30.0,$180k-$380k,,True,
FL,Miami Zip Market,33185,40.47,0.4262295081967213,61,26.0,61.0,61.0,761250.0,65.0,14.0,$407k-$550k,,True,
FL,Orlando Zip Market,32833,40.47,0.31666666666666665,60,19.0,60.0,60.0,662500.0,76.0,32.0,$354k-$550k,,True,
FL,Miami Gardens Zip Market,33056,61.23,0.6949152542372882,59,41.0,59.0,59.0,550000.0,56.0,24.0,$294k-$550k,,True,
FL,Lake City Zip Market,32055,44.87,0.2711864406779661,59,16.0,59.0,59.0,354750.0,84.0,18.0,$190k-$401k,,True,
FL,Clearwater Zip Market,33762,44.06,0.22413793103448276,58,13.0,58.0,58.0,239675.0,82.0,30.0,$130k-$271k,,True,
FL,Homestead Zip Market,33031,28.71,0.2413793103448276,58,14.0,58.0,58.0,1256250.0,70.0,12.0,$672k-$550k,,True,
FL,Lutz Zip Market,33549,57.79,0.47368421052631576,57,27.0,57.0,57.0,485750.0,62.0,26.0,$260k-$549k,,True,
FL,Largo Zip Market,33778,49.76,0.24561403508771928,57,14.0,57.0,57.0,336175.0,46.0,22.0,$180k-$380k,,True,
FL,Miami Zip Market,33128,33.05,0.07017543859649122,57,4.0,57.0,57.0,469950.0,118.0,4.0,$251k-$531k,,True,
FL,Opa Locka Zip Market,33055,55.36,0.5,56,28.0,56.0,56.0,550000.0,54.0,14.0,$294k-$550k,,True,
FL,Tampa Zip Market,33613,54.95,0.32142857142857145,56,18.0,56.0,56.0,270000.0,39.0,26.0,$144k-$305k,,True,
FL,Brooksville Zip Market,34602,55.85,0.41818181818181815,55,23.0,55.0,55.0,299400.0,61.0,20.0,$160k-$338k,,True,
FL,Miami Zip Market,33174,51.09,0.4074074074074074,54,22.0,54.0,54.0,375975.0,67.0,6.0,$201k-$425k,,True,
FL,Zephyrhills Zip Market,33540,58.98,0.5283018867924528,53,28.0,53.0,53.0,369925.0,64.0,18.0,$198k-$418k,,True,
FL,Pembroke Pines Zip Market,33028,48.32,0.7547169811320755,53,40.0,53.0,53.0,773750.0,65.0,22.0,$414k-$550k,,True,
FL,Mascotte Zip Market,34753,57.8,0.46153846153846156,52,24.0,52.0,52.0,344500.0,54.0,14.0,$184k-$389k,,True,
FL,Holiday Zip Market,34690,52.79,0.36538461538461536,52,19.0,52.0,52.0,266500.0,61.0,20.0,$143k-$301k,,True,
FL,Fort Lauderdale Zip Market,33332,34.76,0.34615384615384615,52,18.0,52.0,52.0,1325000.0,67.0,16.0,$709k-$550k,,True,
FL,Plant City Zip Market,33566,64.85,0.6862745098039216,51,35.0,51.0,51.0,447495.0,55.0,30.0,$239k-$506k,,True,
FL,Howey In The Hills Zip Market,34737,50.17,0.39215686274509803,51,20.0,51.0,51.0,384968.0,96.0,24.0,$206k-$435k,,True,
FL,Key Colony Beach Zip Market,33051,21.68,0.19607843137254902,51,10.0,51.0,51.0,997000.0,124.0,10.0,$533k-$550k,,True,
FL,Fort Lauderdale Zip Market,33306,32.57,0.32,50,16.0,50.0,50.0,812750.0,63.0,12.0,$435k-$550k,,True,
FL,Tampa Zip Market,33635,51.05,0.3673469387755102,49,18.0,49.0,49.0,504450.0,59.0,26.0,$270k-$550k,,True,
FL,Live Oak Zip Market,32060,42.8,0.22448979591836735,49,11.0,49.0,49.0,445925.0,62.0,12.0,$239k-$504k,,True,
FL,Jacksonville Zip Market,32220,60.12,0.4583333333333333,48,22.0,48.0,48.0,300000.0,37.0,20.0,$160k-$339k,,True,
FL,Saint Petersburg Zip Market,33716,38.1,0.16666666666666666,48,8.0,48.0,48.0,238725.0,84.0,16.0,$130k-$270k,,True,
FL,Orlando Zip Market,32817,66.73,0.8936170212765957,47,42.0,47.0,47.0,413725.0,44.0,24.0,$221k-$468k,,True,
FL,Mims Zip Market,32754,50.81,0.3829787234042553,47,18.0,47.0,47.0,422000.0,66.0,16.0,$226k-$477k,,True,
FL,Fruitland Park Zip Market,34731,41.66,0.23404255319148937,47,11.0,47.0,47.0,397425.0,75.0,18.0,$213k-$449k,,True,
FL,Largo Zip Market,33773,57.84,0.45652173913043476,46,21.0,46.0,46.0,393000.0,56.0,28.0,$210k-$444k,,True,
FL,Macclenny Zip Market,32063,49.92,0.30434782608695654,46,14.0,46.0,46.0,348500.0,59.0,36.0,$186k-$394k,,True,
FL,Starke Zip Market,32091,48.71,0.34782608695652173,46,16.0,46.0,46.0,303500.0,69.0,20.0,$162k-$343k,,True,
FL,Tampa Zip Market,33637,45.81,0.32608695652173914,46,15.0,46.0,46.0,316950.0,72.0,14.0,$170k-$358k,,True,
FL,Jacksonville Zip Market,32204,39.3,0.21739130434782608,46,10.0,46.0,46.0,364900.0,79.0,14.0,$195k-$412k,,True,
FL,Ellenton Zip Market,34222,44.32,0.3409090909090909,44,15.0,44.0,44.0,486000.0,75.0,14.0,$260k-$549k,,True,
FL,Miami Zip Market,33184,27.73,0.25,44,11.0,44.0,44.0,708950.0,46.0,2.0,$379k-$550k,,True,
FL,Jacksonville Zip Market,32234,62.88,0.7674418604651163,43,33.0,43.0,43.0,304950.0,46.0,14.0,$163k-$345k,,True,
FL,Gibsonton Zip Market,33534,44.38,0.2857142857142857,42,12.0,42.0,42.0,337500.0,69.0,20.0,$181k-$381k,,True,
FL,Boynton Beach Zip Market,33473,49.13,1.146341463414634,41,47.0,41.0,41.0,1199500.0,49.0,14.0,$642k-$550k,,True,
FL,Hialeah Zip Market,33010,41.7,0.4146341463414634,41,17.0,41.0,41.0,601750.0,68.0,8.0,$322k-$550k,,True,
FL,Miami Beach Zip Market,33109,16.62,0.1951219512195122,41,8.0,41.0,41.0,10825000.0,146.0,0.0,"$5,791k-$550k",,True,
FL,Orlando Zip Market,32826,60.08,0.675,40,27.0,40.0,40.0,410625.0,43.0,8.0,$220k-$464k,,True,
FL,Miami Zip Market,33144,36.81,0.425,40,17.0,40.0,40.0,729000.0,62.0,16.0,$390k-$550k,,True,
FL,Lutz Zip Market,33559,60.76,0.5897435897435898,39,23.0,39.0,39.0,428750.0,49.0,24.0,$229k-$484k,,True,
FL,Live Oak Zip Market,32064,32.6,0.18421052631578946,38,7.0,38.0,38.0,265000.0,90.0,4.0,$142k-$299k,,True,
FL,Miami Zip Market,33136,30.72,0.15789473684210525,38,6.0,38.0,38.0,484000.0,111.0,8.0,$259k-$547k,,True,
FL,Clearwater Zip Market,33765,55.65,0.4864864864864865,37,18.0,37.0,37.0,318650.0,55.0,18.0,$170k-$360k,,True,
FL,Oviedo Zip Market,32766,40.65,0.4594594594594595,37,17.0,37.0,37.0,707000.0,35.0,10.0,$378k-$550k,,True,
FL,Belleair Beach Zip Market,33786,22.72,0.24324324324324326,37,9.0,37.0,37.0,1110000.0,85.0,14.0,$594k-$550k,,True,
FL,Miami Zip Market,33158,20.81,0.25,36,9.0,36.0,36.0,1925000.0,91.0,8.0,"$1,030k-$550k",,True,
FL,North Port Zip Market,34289,50.38,0.45714285714285713,35,16.0,35.0,35.0,346975.0,67.0,12.0,$186k-$392k,,True,
FL,Callahan Zip Market,32011,42.53,0.3142857142857143,35,11.0,35.0,35.0,438750.0,68.0,12.0,$235k-$496k,,True,
FL,Myakka City Zip Market,34251,26.42,0.3142857142857143,35,11.0,35.0,35.0,1074500.0,86.0,18.0,$575k-$550k,,True,
FL,Hilliard Zip Market,32046,38.18,0.35294117647058826,34,12.0,34.0,34.0,499225.0,100.0,8.0,$267k-$550k,,True,
FL,Bushnell Zip Market,33513,31.52,0.18181818181818182,33,6.0,33.0,33.0,444975.0,85.0,4.0,$238k-$503k,,True,
FL,Orlando Zip Market,32820,46.14,0.4375,32,14.0,32.0,32.0,590625.0,49.0,14.0,$316k-$550k,,True,
FL,Astatula Zip Market,34705,40.73,0.375,32,12.0,32.0,32.0,355150.0,88.0,4.0,$190k-$401k,,True,
FL,Plant City Zip Market,33567,51.52,0.5,28,14.0,28.0,28.0,388250.0,59.0,12.0,$208k-$439k,,True,
FL,Thonotosassa Zip Market,33592,36.02,0.7142857142857143,28,20.0,28.0,28.0,714500.0,89.0,10.0,$382k-$550k,,True,
FL,Miami Zip Market,33182,31.49,0.5357142857142857,28,15.0,28.0,28.0,763750.0,91.0,6.0,$409k-$550k,,True,
FL,Webster Zip Market,33597,44.07,0.37037037037037035,27,10.0,27.0,27.0,490291.0,56.0,12.0,$262k-$550k,,True,
FL,Dover Zip Market,33527,39.22,0.48148148148148145,27,13.0,27.0,27.0,594900.0,105.0,14.0,$318k-$550k,,True,
FL,Lutz Zip Market,33548,37.43,0.5,26,13.0,26.0,26.0,725000.0,59.0,22.0,$388k-$550k,,True,
FL,Lake Panasoffkee Zip Market,33538,32.63,0.23076923076923078,26,6.0,26.0,26.0,248725.0,72.0,4.0,$133k-$281k,,True,
FL,Branford Zip Market,32008,28.89,0.28,25,7.0,25.0,25.0,546125.0,106.0,8.0,$292k-$550k,,True,
GA,Atlanta Zip Market,30318,69.36,0.24644549763033174,422,104.0,422.0,422.0,394500.0,59.0,158.0,$237k-$450k,,True,
GA,Cumming Zip Market,30041,60.64,0.27923627684964203,419,117.0,419.0,419.0,693225.0,44.0,236.0,$416k-$450k,,True,
GA,Loganville Zip Market,30052,75.44,0.3916256157635468,406,159.0,406.0,406.0,447500.0,56.0,152.0,$268k-$450k,,True,
GA,Hinesville Zip Market,31313,74.67,0.3065326633165829,398,122.0,398.0,398.0,269756.0,56.0,138.0,$162k-$351k,,True,
GA,Cumming Zip Market,30040,67.43,0.412987012987013,385,159.0,385.0,385.0,640000.0,43.0,224.0,$384k-$450k,,True,
GA,Villa Rica Zip Market,30180,70.49,0.2659279778393352,361,96.0,361.0,361.0,373600.0,59.0,160.0,$224k-$450k,,True,
GA,Grovetown Zip Market,30813,79.36,0.4180790960451977,354,148.0,354.0,354.0,339908.0,59.0,122.0,$204k-$442k,,True,
GA,Suwanee Zip Market,30024,64.31,0.3626062322946176,353,128.0,353.0,353.0,672475.0,44.0,168.0,$403k-$450k,,True,
GA,Douglasville Zip Market,30135,73.18,0.3203592814371258,334,107.0,334.0,334.0,387936.0,53.0,126.0,$233k-$450k,,True,
GA,Mcdonough Zip Market,30252,71.06,0.32628398791540786,331,108.0,331.0,331.0,449900.0,52.0,146.0,$270k-$450k,,True,
GA,Dacula Zip Market,30019,65.09,0.3312883435582822,326,108.0,326.0,326.0,539950.0,59.0,156.0,$324k-$450k,,True,
GA,Canton Zip Market,30115,63.96,0.3761755485893417,319,120.0,319.0,319.0,683212.0,49.0,152.0,$410k-$450k,,True,
GA,Woodstock Zip Market,30188,69.83,0.36908517350157727,317,117.0,317.0,317.0,538250.0,44.0,136.0,$323k-$450k,,True,
GA,Atlanta Zip Market,30305,58.55,0.17981072555205047,317,57.0,317.0,317.0,449000.0,73.0,64.0,$269k-$450k,,True,
GA,Dallas Zip Market,30132,74.42,0.34076433121019106,314,107.0,314.0,314.0,412443.0,44.0,130.0,$247k-$450k,,True,
GA,Atlanta Zip Market,30316,64.91,0.19808306709265175,313,62.0,313.0,313.0,446875.0,47.0,118.0,$268k-$450k,,True,
GA,Alpharetta Zip Market,30004,66.26,0.42443729903536975,311,132.0,311.0,311.0,1195000.0,45.0,124.0,$717k-$450k,,True,
GA,Canton Zip Market,30114,67.64,0.343042071197411,309,106.0,309.0,309.0,539400.0,46.0,144.0,$324k-$450k,,True,
GA,Atlanta Zip Market,30349,80.31,0.4675324675324675,308,144.0,308.0,308.0,271002.0,62.0,118.0,$163k-$352k,,True,
GA,Acworth Zip Market,30101,70.29,0.36363636363636365,308,112.0,308.0,308.0,517000.0,45.0,154.0,$310k-$450k,,True,
GA,Powder Springs Zip Market,30127,76.51,0.3973509933774834,302,120.0,302.0,302.0,425725.0,44.0,124.0,$255k-$450k,,True,
GA,Jasper Zip Market,30143,57.15,0.22185430463576158,302,67.0,302.0,302.0,540000.0,66.0,106.0,$324k-$450k,,True,
GA,Mcdonough Zip Market,30253,75.88,0.376271186440678,295,111.0,295.0,295.0,358337.0,58.0,96.0,$215k-$450k,,True,
GA,Newnan Zip Market,30263,69.93,0.3435374149659864,294,101.0,294.0,294.0,447720.0,59.0,114.0,$269k-$450k,,True,
GA,Lawrenceville Zip Market,30043,77.21,0.4241379310344828,290,123.0,290.0,290.0,442250.0,42.0,138.0,$265k-$450k,,True,
GA,Atlanta Zip Market,30309,67.61,0.24305555555555555,288,70.0,288.0,288.0,352188.0,59.0,70.0,$211k-$450k,,True,
GA,Decatur Zip Market,30032,68.15,0.2375886524822695,282,67.0,282.0,282.0,327473.0,60.0,116.0,$196k-$426k,,True,
GA,Atlanta Zip Market,30331,71.07,0.30357142857142855,280,85.0,280.0,280.0,292995.0,61.0,102.0,$176k-$381k,,True,
GA,Dallas Zip Market,30157,78.57,0.4157706093189964,279,116.0,279.0,279.0,375000.0,46.0,114.0,$225k-$450k,,True,
GA,Eatonton Zip Market,31024,49.5,0.22939068100358423,279,64.0,279.0,279.0,578450.0,72.0,72.0,$347k-$450k,,True,
GA,Atlanta Zip Market,30310,66.0,0.16911764705882354,272,46.0,272.0,272.0,320760.0,54.0,88.0,$192k-$417k,,True,
GA,Covington Zip Market,30014,63.87,0.22140221402214022,271,60.0,271.0,271.0,386175.0,67.0,102.0,$232k-$450k,,True,
GA,Stockbridge Zip Market,30281,72.12,0.3333333333333333,270,90.0,270.0,270.0,328250.0,59.0,74.0,$197k-$427k,,True,
GA,Lithonia Zip Market,30058,73.5,0.3433962264150943,265,91.0,265.0,265.0,273500.0,58.0,100.0,$164k-$356k,,True,
GA,Evans Zip Market,30809,75.29,0.5714285714285714,259,148.0,259.0,259.0,499900.0,58.0,82.0,$300k-$450k,,True,
GA,Savannah Zip Market,31401,45.64,0.21568627450980393,255,55.0,255.0,255.0,720750.0,87.0,56.0,$432k-$450k,,True,
GA,Ludowici Zip Market,31316,71.06,0.28225806451612906,248,70.0,248.0,248.0,274950.0,53.0,126.0,$165k-$357k,,True,
GA,Smyrna Zip Market,30080,66.36,0.29435483870967744,248,73.0,248.0,248.0,458750.0,50.0,80.0,$275k-$450k,,True,
GA,Fayetteville Zip Market,30214,59.55,0.18218623481781376,247,45.0,247.0,247.0,452450.0,58.0,66.0,$271k-$450k,,True,
GA,Savannah Zip Market,31419,76.24,0.3902439024390244,246,96.0,246.0,246.0,340000.0,56.0,112.0,$204k-$442k,,True,
GA,Atlanta Zip Market,30308,60.35,0.10569105691056911,246,26.0,246.0,246.0,333750.0,68.0,62.0,$200k-$434k,,True,
GA,Cumming Zip Market,30028,57.66,0.2962962962962963,243,72.0,243.0,243.0,658825.0,44.0,114.0,$395k-$450k,,True,
GA,Pooler Zip Market,31322,61.91,0.22821576763485477,241,55.0,241.0,241.0,379950.0,78.0,102.0,$228k-$450k,,True,
GA,Atlanta Zip Market,30319,54.22,0.29914529914529914,234,70.0,234.0,234.0,657500.0,59.0,72.0,$394k-$450k,,True,
GA,Atlanta Zip Market,30328,72.76,0.35344827586206895,232,82.0,232.0,232.0,366175.0,52.0,72.0,$220k-$450k,,True,
GA,Richmond Hill Zip Market,31324,75.45,0.5844155844155844,231,135.0,231.0,231.0,469000.0,64.0,96.0,$281k-$450k,,True,
GA,Hampton Zip Market,30228,78.01,0.4605263157894737,228,105.0,228.0,228.0,349450.0,58.0,78.0,$210k-$450k,,True,
GA,Cartersville Zip Market,30120,74.25,0.3991228070175439,228,91.0,228.0,228.0,369248.0,59.0,94.0,$222k-$450k,,True,
GA,Covington Zip Market,30016,73.59,0.3407079646017699,226,77.0,226.0,226.0,315188.0,47.0,84.0,$189k-$410k,,True,
GA,Decatur Zip Market,30034,66.75,0.2920353982300885,226,66.0,226.0,226.0,251254.0,71.0,84.0,$151k-$327k,,True,
GA,Marietta Zip Market,30066,67.36,0.3721973094170404,223,83.0,223.0,223.0,533325.0,42.0,100.0,$320k-$450k,,True,
GA,Griffin Zip Market,30223,69.69,0.2995391705069124,217,65.0,217.0,217.0,302450.0,54.0,76.0,$181k-$393k,,True,
